date,px_last,px_high,px_low,px_close_1d,volume,aja
2025-06-20,31960,32400,32380,32380,3639,31836.681640625
2025-06-23,,,,,,
2025-06-24,32380,32400,32040,32400,12618,31856.34375
2025-06-25,32400,32400,32000,32000,11092,31463.056640625
2025-06-26,32000,32100,31980,31980,7503,31443.39453125
2025-06-27,31980,32000,31980,32000,2613,31463.056640625
2025-06-30,32000,32000,32000,32000,0,31463.056640625
2025-07-01,32000,31900,31720,31880,15326,31345.0703125
2025-07-02,31880,32260,31800,31800,22399,31266.4140625
2025-07-03,31800,32260,31700,32000,108215,31463.056640625
2025-07-04,32000,32260,32000,32000,12151,31463.056640625
2025-07-07,32000,32240,31820,32000,25715,31463.056640625
2025-07-08,32000,32000,32000,32000,5185,31463.056640625
2025-07-09,32000,32200,32000,32000,5133,31463.056640625
2025-07-10,32000,32220,31700,31700,16240,31168.091796875
2025-07-11,31700,32200,32000,32200,13701,31659.701171875
2025-07-14,32200,32200,32200,32200,961,31659.701171875
2025-07-15,32200,32200,31780,32200,17089,31659.701171875
2025-07-16,32200,32100,32100,32100,3045,31561.37890625
2025-07-17,32100,32200,32020,32020,7622,31482.720703125
2025-07-18,32020,32200,32000,32140,21314,31600.708984375
2025-07-21,32140,32140,31840,31840,8670,31305.7421875
2025-07-22,31840,32300,31920,32300,13477,31758.025390625
2025-07-23,32300,32380,32000,32000,7539,31463.056640625
2025-07-24,32000,32300,32280,32280,2076,31738.357421875
2025-07-25,32280,32400,32000,32340,5475,31797.353515625
2025-07-28,32340,32480,32000,32480,20349,32079.828125
2025-07-29,32480,32340,32000,32280,6383,31882.291015625
2025-07-30,32280,32340,32140,32160,4206,31763.771484375
2025-07-31,32160,32320,32000,32300,6695,31902.046875
2025-08-01,32300,32000,31820,31900,19187,31506.974609375
2025-08-04,31900,31900,31900,31900,0,31506.974609375
2025-08-05,31780,32200,31840,32200,10184,31803.27734375
2025-08-06,32200,32000,32000,32000,3102,31605.7421875
2025-08-07,32000,32000,32000,32000,0,31605.7421875
2025-08-08,32000,32300,32000,32300,13592,31902.046875
2025-08-11,32300,32700,32340,32700,113,32297.1171875
2025-08-12,32700,32700,33080,33040,48724,32632.927734375
2025-08-13,33040,33200,33700,33700,35686,33284.796875
2025-08-14,33700,34100,33680,34100,31500,33679.8671875
2025-08-15,34100,34100,33800,34060,10149,33640.359375
2025-08-18,,,,,,
2025-08-19,34060,35980,34080,35000,29669,34568.77734375
2025-08-20,35000,35200,34980,35000,27463,34568.77734375
2025-08-21,35000,35600,35020,35600,37695,35161.38671875
2025-08-22,35600,35600,35000,35580,12548,35141.6328125
2025-08-25,35580,35580,35000,35000,11973,34568.77734375
2025-08-26,35000,35680,34500,35680,11982,35388.01953125
2025-08-27,35680,35760,35500,35500,6391,35209.4921875
2025-08-28,35500,35400,35000,35000,18144,34713.5859375
2025-08-29,35000,35400,35000,35120,10023,34832.6015625
2025-09-01,35120,35300,35000,35300,6340,35011.12890625
2025-09-02,35300,35300,35300,35300,0,35011.12890625
2025-09-03,34800,35000,34640,35000,4150,34713.5859375
2025-09-04,35000,35000,35000,35000,1104,34713.5859375
2025-09-05,35000,35000,34800,35000,2790,34713.5859375
2025-09-08,35000,35000,34760,34760,5913,34475.55078125
2025-09-09,34760,34980,34500,34960,7263,34673.9140625
2025-09-10,34960,34900,34400,34900,11926,34614.40234375
2025-09-11,34900,34720,34500,34700,5877,34416.0390625
2025-09-12,34700,34700,34700,34700,1024,34416.0390625
2025-09-15,34700,34980,34700,34980,5104,34693.75
2025-09-16,34980,34800,34800,34800,2947,34515.22265625
2025-09-17,34800,35800,35000,35300,20697,35011.12890625
2025-09-18,35300,35140,35000,35000,60684,34713.5859375
2025-09-19,35000,35560,32500,32500,169212,32234.04296875
2025-09-22,32500,34180,33620,33820,42591,33543.2421875
2025-09-23,33820,34300,33980,34000,14165,33721.765625
2025-09-24,34000,34360,33900,34320,28895,34039.1484375
2025-09-25,34320,34320,34000,34180,6704,34045.12890625
2025-09-26,34180,34080,34000,34080,3835,33945.5234375
2025-09-29,34080,34280,34000,34280,2800,34144.734375
2025-09-30,35120,35300,35000,35300,6340,35160.70703125
2025-10-01,34520,34520,34520,34520,21435,34383.78515625
2025-10-02,34520,34700,34380,34520,13810,34383.78515625
2025-10-03,34520,34540,34500,34540,9973,34403.70703125
2025-10-06,34540,34600,34540,34600,10546,34463.46875
2025-10-07,34600,34600,34600,34600,4274,34463.46875
2025-10-08,34600,34860,34520,34520,10698,34383.78515625
2025-10-09,34520,35200,34560,35000,50194,34861.890625
2025-10-10,35000,35400,34880,35000,12287,34861.890625
2025-10-13,,,,,,
2025-10-14,35000,35300,35000,35300,4116,35160.70703125
2025-10-15,35300,35460,35100,35380,13332,35240.390625
2025-10-16,35380,36100,35520,36100,50375,35957.55078125
2025-10-17,36100,36140,35740,36140,3346,35997.39453125
2025-10-20,36140,36060,35500,36060,11932,35917.7109375
2025-10-21,36060,36100,35520,36060,8243,35917.7109375
2025-10-22,36060,36060,35600,36000,8116,35857.9453125
2025-10-23,36000,36440,36000,36100,52967,35957.55078125
2025-10-24,36100,36440,36100,36120,23246,35977.47265625
2025-10-27,36120,38000,36440,37000,28967,36854
