date,px_last,px_high,px_low,px_close_1d,volume,aja
2025-07-15,12300,12500,12340,12340,2024293,12340
2025-07-16,12340,12380,12340,12340,36961,12340
2025-07-17,12340,12480,12200,12200,53353,12200
2025-07-18,12200,12460,12300,12320,13258,12320
2025-07-21,12320,12480,12240,12240,29323,12240
2025-07-22,12240,12300,12300,12300,8738,12300
2025-07-23,12300,12400,12280,12340,13816,12340
2025-07-24,12340,12340,12120,12340,25731,12340
2025-07-25,12340,12340,12140,12340,9923,12340
2025-07-28,12340,12440,12320,12440,15960,12440
2025-07-29,12440,12620,12420,12620,68093,12620
2025-07-30,12620,12760,12620,12700,28593,12700
2025-07-31,12700,13000,12760,13000,33336,13000
2025-08-01,13000,13400,13000,13080,27805,13080
2025-08-04,13080,13080,13080,13080,0,13080
2025-08-05,13080,13420,13020,13420,54819,13420
2025-08-06,13420,13580,13400,13440,22129,13440
2025-08-07,13440,13440,13440,13440,0,13440
2025-08-08,13440,14020,13660,13840,65457,13840
2025-08-11,13840,14000,13860,13860,245,13860
2025-08-12,13860,13800,14100,14000,51095,14000
2025-08-13,14000,13960,14000,14000,49699,14000
2025-08-14,14000,14000,14000,14000,6762,14000
2025-08-15,14000,14500,14200,14300,11860,14300
2025-08-18,,,,,,
2025-08-19,14300,14300,14300,14300,18591,14300
2025-08-20,14300,14700,14480,14480,37021,14480
2025-08-21,14480,14480,14460,14460,19099,14460
2025-08-22,14460,14500,14480,14500,9141,14500
2025-08-25,14500,14800,14420,14580,16970,14580
2025-08-26,14580,14820,14300,14400,37777,14400
2025-08-27,14400,14400,14360,14400,19161,14400
2025-08-28,14400,14320,14200,14200,10545,14200
2025-08-29,14200,14500,14020,14480,30737,14480
2025-09-01,14480,14500,14160,14160,11735,14160
2025-09-02,14160,14160,14160,14160,0,14160
2025-09-03,14240,14560,14240,14360,66140,14360
2025-09-04,14360,14700,14380,14700,53928,14700
2025-09-05,14700,14760,14700,14720,38366,14720
2025-09-08,14720,14900,14640,14900,35425,14900
2025-09-09,14900,14800,14640,14800,46104,14800
2025-09-10,14800,14900,14720,14800,13683,14800
2025-09-11,14800,15000,14800,15000,15712,15000
2025-09-12,15000,15880,15200,15300,43505,15300
2025-09-15,15300,16460,15520,16200,717148,16200
2025-09-16,16200,16400,16080,16120,530466,16120
2025-09-17,16120,16080,15800,16000,52190,16000
2025-09-18,16000,16000,15600,16000,266625,16000
2025-09-19,16000,16800,15900,16800,370477,16800
2025-09-22,16800,16000,15620,16000,24700,16000
2025-09-23,16000,16100,15760,16100,27441,16100
2025-09-24,16100,16000,15900,15980,12351,15980
2025-09-25,15980,15980,15140,15800,11964,15800
2025-09-26,15800,16000,15360,15740,13689,15740
2025-09-29,15740,15760,15340,15540,19609,15540
2025-09-30,14480,14500,14160,14160,11735,14160
2025-10-01,15300,15540,15440,15540,49400,15540
2025-10-02,15540,15540,15300,15300,14461,15300
2025-10-03,15300,15960,15300,15960,47524,15960
2025-10-06,15960,16000,15540,15580,33962,15580
2025-10-07,15580,15580,15460,15580,11471,15580
2025-10-08,15580,15620,15440,15580,17696,15580
2025-10-09,15580,15500,15040,15500,13997,15500
2025-10-10,15500,15500,15500,15500,6037,15500
2025-10-13,,,,,,
2025-10-14,15500,15500,15400,15480,17285,15480
2025-10-15,15480,15480,15000,15360,34047,15360
2025-10-16,15360,15460,15420,15460,15958,15460
2025-10-17,15460,15460,15460,15460,11798,15460
2025-10-20,15460,15200,15040,15200,16661,15200
2025-10-21,15200,15200,15200,15200,7198,15200
2025-10-22,15200,15500,15500,15500,6191,15500
2025-10-23,15500,15700,15500,15500,14131,15500
2025-10-24,15500,15600,15600,15600,5191,15600
2025-10-27,15600,15660,15620,15660,12259,15660
